bandas_frecuencia,2G,2G/3G,2G/3G/4G,3G,3GPP,3GPP Release 15,3GPP Release 17,4G,4G LTE,4G/LTE,5G,5G-Advanced,6G,AFC,AFC (Automated Frequency Coordination),AGVs,API,AR/VR,AVI,Acceso inalámbrico fijo (FWA),Active Antenna Systems (AAS),Advanced Wireless Service (AWS-4),Advanced Wireless Services (AWS-3),Agregación de portadoras (Carrier aggregation),Air traffic systems,Amateur radio,Aplicaciones de baja potencia (LPI),Aplicaciones de muy baja potencia (VLP),Automatización,B/ILT,Backhaul,Banda Ancha Móvil,Banda ancha,Banda ancha fija y móvil,Banda ancha inalámbrica,Banda ancha móvil,Banda ancha satelital,Banda ancha satelital a celulares,Beamforming,Bluetooth,Broadband,Broadband Radio Service (BRS),Broadband wireless access (BWA),C-V2X,CBRS,CBRS (Citizens Broadband Radio Service),CDMA,CPE (Customer Premises Equipment),Caching,Campus solutions,Carrier Aggregation,Carrier aggregation,Chipsets,Cloud,Cloud computing,Cloud storage,Cobertura suplementaria desde el espacio (SCS),Compartición de infraestructura,Componentes Terrestres Complementarios (CGC),Comunicaciones de drones,Comunicaciones electrónicas,Comunicaciones inalámbricas,Comunicaciones móviles,Comunicaciones móviles a bordo (aeronáuticas y marítimas),Comunicación inalámbrica,Conectividad,Conectividad inalámbrica,Conectividad móvil,Conectividad satelital,Constelaciones NGSO,Cámaras inalámbricas,D2D,DAB,DAB radio,DECT,DTT,DVB-T,Data centers,Datos móviles,Dense Wavelength Division Multiplexing (DWDM),Digital Terrestrial Television (DTT),Direct-to-Cell (D2C),Direct-to-cell (D2C),Direct-to-handset (D2H),Diseño satelital,Dispositivos con SIM,Dispositivos de corto alcance (SRD),Dispositivos inalámbricos,Dispositivos portátiles,Drones,ECall,EESS (Earth Exploration Satellite Service),EMBB,ESIM,ESIMs (Earth Stations in Motion),EU Critical Communication System (EUCCS),Edge computing,Edge services,Enlaces de microondas,"Enlaces de microondas (punto a punto, punto a multipunto)",Enlaces de video,Enlaces fijos,Enlaces fijos punto a punto,Espectro radioeléctrico,Estaciones base,Estaciones base móviles,Estaciones terrenas satelitales,FDD,FRMCS,FSS,FSS (Fixed Satellite Service),FTTH,FWA,Fibra óptica,Fixed Satellite Service (FSS),Fixed Wireless Access,Fixed Wireless Access (FWA),Fixed Wireless Broadband,Fixed broadband,Fixed links,Fixed-Satellite Service (FSS),Frequency-division duplex (FDD),Future Railway Mobile Communication Systems (FRMCS),GNSS,GNSS/PNT,GSM,GSM-R,GSO,Geostacionarios,Gigabit Passive Optical Network (GPON),Gigabit network,Guerra electrónica,HAPS,HIBS,Hardware de alta frecuencia,High efficiency video coding (HEVC),IA,IEEE 802.11,IMT,IMT (International Mobile Telecommunications),IMT services,IMT-2030,IRIS²,ISAC,ISAC (Integrated Sensing and Communications),ISM,ITS,Inalámbricas,Industry 4.0,Infraestructura Europea de Comunicaciones Cuánticas (EuroQCI),Integrated Sensing and Communications (ISC),Intelligent Transport Systems (ITS),International Mobile Telecommunications (IMT),Internet Protocol (IP),Internet access and data transmission,Internet fijo,Internet móvil,IoT,Kuiper,LEO,LPWAN,LTE,LTE (4G),M2M,MEO,MFCN,MMDS,MOCN,MRSS,MSS,MSS (Mobile Satellite Service),MVNO,MVNO (Mobile Virtual Network Operator),Macro cells,Mobile Broadband,Mobile Edge Computing,Mobile Satellite Service (MSS),Mobile Satellite Services,Mobile Satellite Services (MSS),Mobile Virtual Network Operator (MVNO),Mobile applications,Mobile broadband,Mobile telephony,Mobile-satellite services (MSS),Modem-router,Máquina a máquina (M2M),NB-IoT,NFV/SDN,NGSO,NGSO (Non-Geostationary) systems,NGSO/GSO,NTN,Narrowband,Network Slicing,Network slicing,Next-generation wireless high-speed networks,No geostacionarios (NGSO),Non-standalone (NSA) architectures,Nuevas tecnologías inalámbricas,Oneweb,Open RAN,Optical Line Amplifiers (OLA),PAMR,PCS,PMR,PMSE,PNT,PNT/GNSS,PPDR,Pay TV,Phased array antenna,Point-to-multipoint,Point-to-point,Programme Making and Special Events (PMSE),Quantum,RAN platform,RAN sharing,RFID,RLANs,Radar,Radars,Radars (control de tráfico aéreo),Radio AM,Radio AM/FM,Radio FM,Radio altimeters,Radio altímetros,Radio astronomy,Radio cognitiva,Radio digital,Radio enlaces,Radioaficionados,Radioaltímetros,Radiodifusión,Radiodifusión de TV,Radiotelegrafía,Realidad Virtual,RedCap,Redes Gigabit,Redes IMT,Redes comunitarias,Redes de Acceso Radio (RAN),Redes de Comunicaciones Inalámbricas Inteligentes (IWC),Redes de acceso inalámbrico de área pequeña (SAWAPs),Redes de acceso radio (RAN sharing),Redes de fibra,Redes de núcleo multi-operador (MOCN),Redes de área local inalámbricas (WLAN),Redes de área metropolitana inalámbricas (WMAN),Redes fijas,Redes inalámbricas,Redes inalámbricas avanzadas,Redes inalámbricas de alta velocidad de próxima generación,Redes inalámbricas de banda ancha,Redes industriales,Redes locales,Redes móviles,Redes móviles celulares,Redes móviles terrestres,Redes no públicas,Redes privadas,Redes satelitales,Redes satelitales geoestacionarias (GSO) y no geoestacionarias (NGSO),Redes seguras,Redes terrestres,Roaming móvil,Roaming nacional,Robótica,SAP/SAB,SAS,SMR,SMS,SRD,Satellite mobile coverage service (SMCS),Satellite services,Satellite systems/networks,Satélite,Satélite integrado a redes móviles,Satélites,"Satélites (GSO, NGSO, FSS, alta capacidad)",Satélites (MSS),Satélites Gen2,Sensing y comunicaciones integradas,Servicio Fijo por Satélite (FSS),Servicio fijo por satélite,Servicios Satelitales,Servicios Satelitales Fijos (FSS),Servicios Satelitales Móviles (MSS),Servicios avanzados basados en espectro,Servicios de Internet,Servicios de banda ancha inalámbrica,Servicios de comunicaciones electrónicas (ECS),Servicios de comunicación electrónica inalámbrica,Servicios de comunicación inalámbrica,Servicios de comunicación satelital,Servicios de internet,Servicios fijos,Servicios fijos de voz y datos,Servicios inalámbricos,Servicios inalámbricos avanzados,Servicios inalámbricos fijos,Servicios móviles,Servicios móviles avanzados,Servicios móviles comerciales,Servicios móviles satelitales (MSS),Servicios móviles terrestres,Servicios satelitales,Servicios satelitales fijos (FSS),Servicios satelitales móviles (MSS),Sistema de televisión digital terrestre,Sistemas de Coordinación Automática de Frecuencia (AFC),Sistemas de antena activa (AAS),Sistemas de antenas activas,Sistemas de backhaul,Sistemas de banda ancha inalámbrica terrestre,Sistemas de comunicación híbridos (satélite y componentes terrestres complementarios),Sistemas de coordinación de frecuencia automatizada (AFC),Sistemas de radio troncalizado,Sistemas de transporte inteligentes,Sistemas híbridos,Sistemas satelitales,Sistemas terrestres,Small cells,Small cells (SAWAPs),Smart meters,Smartphones,Smartwatches,Spectrum sharing,Starlink,Supplemental Coverage from Space (SCS),Supplemental Downlink (SDL),TDD,TDT,TETRA,TV analógica,TVWS,Tecnología satelital,Tecnologías de gestión de interferencias,Tecnologías inalámbricas,Tecnologías móviles,Telecomunicaciones,Telecomunicaciones inalámbricas,Telecomunicaciones inalámbricas fijas,Telecomunicaciones inalámbricas móviles,Telecomunicaciones móviles,Telecomunicaciones públicas,Telefonía inalámbrica,Telefonía móvil,Telemetry,Telemetría,Televisión Analógica Terrestre,Televisión Digital Terrestre (DTT),Televisión digital,Televisión digital terrestre,Televisión satelital (FTA),Teléfonos móviles,Terrestrial IMT networks,Terrestrial digital audio broadcasting (T-DAB),Text-to-911,Time-division duplex (TDD),Transmisiones satelitales,UAS,UAS/drones,UMTS,UWB (Ultra-Wide Band),Ultra-high definition (UHD),VHF,Vehículos conectados,VoIP,WAS,WAS/RLANs,WLL,Weather radar,Wi-Fi,Wi-Fi 6E,Wi-Fi 7,WiGig,WiMAX,Wimax,Wind profiler radars,Wireless Broadband (WBB LMP),Wireless Emergency Alerts (WEA),Wireless Local Area Networks (WLAN),Wireless Local Loop (WLL),Wireless Metropolitan Area Networks (WMAN),Wireless Telegraphy,Wireless audio microphones (PMSE),Wireless broadband,Wireless electronic communications networks (ECNs),Wireless networks,Zigbee,mmWave
18.8-20.2 GHz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180 MHz,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800 MHz,2,0,1,1,0,0,0,6,0,0,32,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,9,1,2,1,2,2,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,8,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,4,0,3,0,10,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,0,1,1,0,0,0,2,0,9,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1805–1815 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805–1880 MHz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1850–1875 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850–1910/930–1990 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850–1915 MHz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850–1990 MHz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880–1920 MHz,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890–1895 MHz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.7-20.2 GHz,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
